code_naf,code_rome,name,desc
02.40Z,A1307,Ingénieur forestier / Ingénieure forestière,Expert forestier / Experte forestière (code OGR:14948) libelle:Expert forestier / Experte forestière
72.19Z,A1307,Ingénieur forestier / Ingénieure forestière,Ingénieur / Ingénieure des eaux et forêts (code OGR:15682) libelle:Ingénieur / Ingénieure des eaux et forêts
02.40Z,A1307,Ingénieur forestier / Ingénieure forestière,Ingénieur / Ingénieure des techniques forestières (code OGR:15685) libelle:Ingénieur / Ingénieure des techniques forestières
72.19Z,A1307,Ingénieur forestier / Ingénieure forestière,Ingénieur / Ingénieure des travaux des eaux et forêts (code OGR:15688) libelle:Ingénieur / Ingénieure des travaux des eaux et forêts
42.99Z,A1307,Ingénieur forestier / Ingénieure forestière,"Ingénieur(e) du génie rural, des eaux et des forêts (IGREF) (code OGR:509717) libelle:Ingénieur / Ingénieure du génie rural, des eaux et des forêts (IGREF)"
42.99Z,A1307,Ingénieur forestier / Ingénieure forestière,Ingénieur(e) du génie rural des eaux et forêts (IGREF) (code OGR:15724) libelle:Ingénieur / Ingénieure du génie rural des eaux et forêts (IGREF)
60.20A,A1310,Technicien / Technicienne de production animale,Technicien / Technicienne avicole (code OGR:19667) libelle:Technicien / Technicienne avicole
01.46Z,A1310,Technicien / Technicienne de production animale,Technicien / Technicienne bâtiments d'élevage (code OGR:19670) libelle:Technicien / Technicienne bâtiments d'élevage
01.42Z,A1310,Technicien / Technicienne de production animale,Technicien / Technicienne bovin (code OGR:19679) libelle:Technicien / Technicienne bovin
60.20A,A1310,Technicien / Technicienne de production animale,Technicien / Technicienne caprin (code OGR:19683) libelle:Technicien / Technicienne caprin
23.32Z,A1310,Technicien / Technicienne de production animale,Technicien / Technicienne cunicole (code OGR:19705) libelle:Technicien / Technicienne cunicole
86.90C,A1310,Technicien / Technicienne de production animale,Technicien(ne) de la transplantation d'embryons animaux (code OGR:510091) libelle:Technicien / Technicienne de la transplantation d'embryons animaux
01.46Z,A1310,Technicien / Technicienne de production animale,Technicien / Technicienne d'élevage (code OGR:19932) libelle:Technicien / Technicienne d'élevage
58.14Z,A1310,Technicien / Technicienne de production animale,Technicien / Technicienne en alimentation animale (code OGR:20037) libelle:Technicien / Technicienne en alimentation animale
28.23Z,A1310,Technicien / Technicienne de production animale,Technicien / Technicienne en fabrication fromagère (code OGR:20066) libelle:Technicien / Technicienne en fabrication fromagère
60.20A,A1310,Technicien / Technicienne de production animale,Technicien / Technicienne ovin (code OGR:20207) libelle:Technicien / Technicienne ovin
01.46Z,A1310,Technicien / Technicienne de production animale,Technicien / Technicienne porcin (code OGR:20218) libelle:Technicien / Technicienne porcin
01.41Z,A1310,Technicien / Technicienne de production animale,Technicien laitier / Technicienne laitière (code OGR:20179) libelle:Technicien laitier / Technicienne laitière
02.40Z,A1311,Technicien forestier / Technicienne forestière,Agent technique forestier / Agente technique forestière (code OGR:10795) libelle:Agent technique forestier / Agente technique forestière
02.40Z,A1311,Technicien forestier / Technicienne forestière,Conseiller forestier / Conseillère forestière (code OGR:13459) libelle:Conseiller forestier / Conseillère forestière
02.40Z,A1311,Technicien forestier / Technicienne forestière,Technicien / Technicienne des travaux forestiers (code OGR:19953) libelle:Technicien / Technicienne des travaux forestiers
81.22Z,A1311,Technicien forestier / Technicienne forestière,Technicien / Technicienne en sylviculture (code OGR:510217) libelle:Technicien / Technicienne en sylviculture
02.40Z,A1311,Technicien forestier / Technicienne forestière,Technicien(ne) forestier(ère) d'études et de recherche (code OGR:20150) libelle:Technicien forestier / Technicienne forestière d'études et de recherche
71.11Z,A1312,Directeur / Directrice environnement,Ingénieur / Ingénieure environnement (code OGR:510354) libelle:Ingénieur / Ingénieure environnement
71.11Z,A1312,Directeur / Directrice environnement,Ingénieur(e) environnement (protection de l'environnement) (code OGR:510353) libelle:Ingénieur / Ingénieure environnement (protection de l'environnement)
65.12Z,A1312,Directeur / Directrice environnement,Responsable environnement (protection de l'environnement) (code OGR:510517) libelle:Responsable environnement (protection de l'environnement)
46.43Z,A1313,Chargé / Chargée de mission environnement,Chargé / Chargée de projet en environnement (code OGR:510520) libelle:Chargé / Chargée de projet en environnement
81.30Z,A1313,Chargé / Chargée de mission environnement,Chargé / Chargée d'études environnement (code OGR:11910) libelle:Chargé / Chargée d'études environnement
01.27Z,A1313,Chargé / Chargée de mission environnement,Chef / Cheffe de projet études environnementales (code OGR:510521) libelle:Chef / Cheffe de projet études environnementales
84.25Z,A1313,Chargé / Chargée de mission environnement,Conseiller(e) environnement (protection de l'environnement) (code OGR:510519) libelle:Conseiller / Conseillère environnement (protection de l'environnement)
81.22Z,A1313,Chargé / Chargée de mission environnement,Consultant(e) environnement (protection de l'environnement) (code OGR:510518) libelle:Consultant / Consultante environnement (protection de l'environnement)
70.21Z,A1313,Chargé / Chargée de mission environnement,Responsable communication et médiation en environnement (code OGR:510522) libelle:Responsable communication et médiation en environnement
70.21Z,A1313,Chargé / Chargée de mission environnement,Responsable médiation communication environnement (code OGR:510523) libelle:Responsable médiation et communication en environnement et en sciences
79.90Z,A1401,Cueilleur / Cueilleuse de fruits,Cueilleur / Cueilleuse de cerises (code OGR:13853) libelle:Cueilleur / Cueilleuse de cerises
03.11Z,A1401,Cueilleur / Cueilleuse de fruits,Cueilleur / Cueilleuse de pêches (code OGR:13856) libelle:Cueilleur / Cueilleuse de pêches
50.40Z,A1401,Cueilleur / Cueilleuse de fruits,Cueilleur / Cueilleuse de poires (code OGR:13857) libelle:Cueilleur / Cueilleuse de poires
79.90Z,A1401,Cueilleur / Cueilleuse de fruits,Cueilleur / Cueilleuse de pommes (code OGR:13858) libelle:Cueilleur / Cueilleuse de pommes
31.09A,A1401,Cueilleur / Cueilleuse de fruits,Porteur / Porteuse de hottes (code OGR:17892) libelle:Porteur / Porteuse de hottes
01.29Z,A1401,Cueilleur / Cueilleuse de fruits,Vendangeur / Vendangeuse (code OGR:20510) libelle:Vendangeur / Vendangeuse
01.61Z,A1402,Aide agricole en production végétale,Aide agricole en maraîchage-horticulture (code OGR:10807) libelle:Aide agricole en maraîchage-horticulture
01.61Z,A1402,Aide agricole en production végétale,Aide agricole en polyculture (code OGR:10808) libelle:Aide agricole en polyculture
01.30Z,A1402,Aide agricole en production végétale,Aide agricole en production florale (code OGR:10809) libelle:Aide agricole en production florale
01.13Z,A1402,Aide agricole en production végétale,Aide agricole en production légumière (code OGR:10812) libelle:Aide agricole en production légumière
88.10A,A1402,Aide agricole en production végétale,Aide familial(e) d'exploitant agricole en arboriculture (code OGR:509578) libelle:Aide familial / Aide familiale d'exploitant agricole en arboriculture
88.10A,A1402,Aide agricole en production végétale,Aide familial(e) d'exploitant agricole en horticulture (code OGR:509577) libelle:Aide familial / Aide familiale d'exploitant agricole en horticulture
88.10A,A1402,Aide agricole en production végétale,Aide familial(e) d'exploitant agricole en maraîchage (code OGR:509576) libelle:Aide familial / Aide familiale d'exploitant agricole en maraîchage
95.25Z,A1402,Aide agricole en production végétale,Aide horticole (code OGR:10849) libelle:Aide horticole
88.10A,A1402,Aide agricole en production végétale,Aide maraîcher / Aide maraîchère (code OGR:10853) libelle:Aide maraîcher / Aide maraîchère
18.20Z,A1402,Aide agricole en production végétale,Castreur / Castreuse de maïs (code OGR:11710) libelle:Castreur / Castreuse de maïs
01.14Z,A1402,Aide agricole en production végétale,Coupeur / Coupeuse de canne à sucre (code OGR:13775) libelle:Coupeur / Coupeuse de canne à sucre
01.15Z,A1402,Aide agricole en production végétale,Cueilleur / Cueilleuse de feuilles de tabac (code OGR:13854) libelle:Cueilleur / Cueilleuse de feuilles de tabac
58.13Z,A1402,Aide agricole en production végétale,Ramasseur / Ramasseuse d'ail (code OGR:18275) libelle:Ramasseur / Ramasseuse d'ail
58.13Z,A1402,Aide agricole en production végétale,Ramasseur / Ramasseuse d'asperges (code OGR:18276) libelle:Ramasseur / Ramasseuse d'asperges
10.39A,A1402,Aide agricole en production végétale,Ramasseur / Ramasseuse de légumes (code OGR:18278) libelle:Ramasseur / Ramasseuse de légumes
10.31Z,A1402,Aide agricole en production végétale,Ramasseur / Ramasseuse de pommes de terre (code OGR:18279) libelle:Ramasseur / Ramasseuse de pommes de terre
58.13Z,A1402,Aide agricole en production végétale,Ramasseur / Ramasseuse d'endives (code OGR:18281) libelle:Ramasseur / Ramasseuse d'endives
01.61Z,A1403,Aide d'élevage agricole,Aide agricole en production laitière (code OGR:10811) libelle:Aide agricole en production laitière
01.46Z,A1403,Aide d'élevage agricole,Aide d'élevage (code OGR:404410) libelle:Aide d'élevage
01.42Z,A1403,Aide d'élevage agricole,Aide d'élevage bovin (code OGR:10833) libelle:Aide d'élevage bovin
01.46Z,A1403,Aide d'élevage agricole,Aide d'élevage caprin (code OGR:10834) libelle:Aide d'élevage caprin
01.46Z,A1403,Aide d'élevage agricole,Aide d'élevage cunicole (lapins) (code OGR:10835) libelle:Aide d'élevage cunicole (lapins)
01.43Z,A1403,Aide d'élevage agricole,Aide d'élevage de chevaux (code OGR:10836) libelle:Aide d'élevage de chevaux
01.47Z,A1403,Aide d'élevage agricole,Aide d'élevage en production de volaille (code OGR:10837) libelle:Aide d'élevage en production de volaille
01.41Z,A1403,Aide d'élevage agricole,Aide d'élevage en production laitière (code OGR:10838) libelle:Aide d'élevage en production laitière
01.46Z,A1403,Aide d'élevage agricole,Aide d'élevage ovin (code OGR:10840) libelle:Aide d'élevage ovin
01.46Z,A1403,Aide d'élevage agricole,Aide d'élevage porcin (code OGR:10841) libelle:Aide d'élevage porcin
88.10A,A1403,Aide d'élevage agricole,Aide-vacher / Aide-vachère (code OGR:10898) libelle:Aide-vacher / Aide-vachère
10.11Z,A1403,Aide d'élevage agricole,Ouvrier / Ouvrière agricole en production bovine (code OGR:17389) libelle:Ouvrier / Ouvrière agricole en production bovine
10.11Z,A1403,Aide d'élevage agricole,Ouvrier / Ouvrière agricole en production équine (code OGR:17394) libelle:Ouvrier / Ouvrière agricole en production équine
01.41Z,A1403,Aide d'élevage agricole,Ouvrier / Ouvrière agricole en production laitière (code OGR:17395) libelle:Ouvrier / Ouvrière agricole en production laitière
10.11Z,A1403,Aide d'élevage agricole,Ouvrier / Ouvrière de production bovine (code OGR:17456) libelle:Ouvrier / Ouvrière de production bovine
01.42Z,A1403,Aide d'élevage agricole,Ouvrier / Ouvrière d'élevage en production bovine (code OGR:17463) libelle:Ouvrier / Ouvrière d'élevage en production bovine
01.49Z,A1403,Aide d'élevage agricole,Ouvrier / Ouvrière d'élevage en production bovine biologique (code OGR:17464) libelle:Ouvrier / Ouvrière d'élevage en production bovine biologique
01.49Z,A1403,Aide d'élevage agricole,Ouvrier / Ouvrière d'élevage en production équine (code OGR:17468) libelle:Ouvrier / Ouvrière d'élevage en production équine
01.42Z,A1403,Aide d'élevage agricole,Ouvrier / Ouvrière d'élevage laitier bovin (code OGR:17471) libelle:Ouvrier / Ouvrière d'élevage laitier bovin
58.13Z,A1403,Aide d'élevage agricole,Ramasseur / Ramasseuse de volaille (code OGR:18280) libelle:Ramasseur / Ramasseuse de volaille
58.13Z,A1403,Aide d'élevage agricole,Ramasseur / Ramasseuse d'œufs (code OGR:18282) libelle:Ramasseur / Ramasseuse d'œufs
01.47Z,A1403,Aide d'élevage agricole,Sexeur / Sexeuse de volailles (code OGR:19431) libelle:Sexeur / Sexeuse de volailles
45.40Z,A1403,Aide d'élevage agricole,Tondeur / Tondeuse de moutons (code OGR:20364) libelle:Tondeur / Tondeuse de moutons
92.00Z,A1403,Aide d'élevage agricole,Vacher / Vachère (code OGR:20498) libelle:Vacher / Vachère
03.21Z,A1404,Aquaculteur / Aquacultrice,Chef / Cheffe d'exploitation aquacole (code OGR:12511) libelle:Chef / Cheffe d'exploitation aquacole
25.72Z,A1404,Aquaculteur / Aquacultrice,Conchyliculteur / Conchylicultrice (coquillages) (code OGR:12843) libelle:Conchyliculteur / Conchylicultrice (coquillages)
46.38A,A1404,Aquaculteur / Aquacultrice,Crustaciculteur / Crustacicultrice (crustacés) (code OGR:13851) libelle:Crustaciculteur / Crustacicultrice (crustacés)
45.32Z,A1404,Aquaculteur / Aquacultrice,Echiniculteur / Echinicultrice (oursins) (code OGR:14558) libelle:Echiniculteur / Echinicultrice (oursins)
10.41B,A1404,Aquaculteur / Aquacultrice,Greffeur / Greffeuse d'huîtres perlières (code OGR:489094) libelle:Greffeur / Greffeuse d'huîtres perlières
25.73A,A1404,Aquaculteur / Aquacultrice,Mytiliculteur / Mytilicultrice (moules) (code OGR:16944) libelle:Mytiliculteur / Mytilicultrice (moules)
58.19Z,A1404,Aquaculteur / Aquacultrice,Ostréiculteur / Ostréicultrice (huîtres) (code OGR:17375) libelle:Ostréiculteur / Ostréicultrice (huîtres)
25.72Z,A1404,Aquaculteur / Aquacultrice,Pectiniculteur / Pectinicultrice (coquilles Saint-Jacques) (code OGR:17601) libelle:Pectiniculteur / Pectinicultrice (coquilles Saint-Jacques)
03.21Z,A1404,Aquaculteur / Aquacultrice,Responsable d'exploitation aquacole (code OGR:489093) libelle:Responsable d'exploitation aquacole
58.29C,A1404,Aquaculteur / Aquacultrice,Salmoniculteur / Salmonicultrice (saumons) (code OGR:19303) libelle:Salmoniculteur / Salmonicultrice (saumons)
01.29Z,A1404,Aquaculteur / Aquacultrice,Vénériculteur / Vénéricultrice (palourdes) (code OGR:20649) libelle:Vénériculteur / Vénéricultrice (palourdes)
01.49Z,A1405,Arboriculteur / Arboricultrice,Agrumiculteur / Agrumicultrice (code OGR:509862) libelle:Agrumiculteur / Agrumicultrice
02.40Z,A1405,Arboriculteur / Arboricultrice,Arboriculteur ornemental / Arboricultrice ornementale (code OGR:11104) libelle:Arboriculteur ornemental / Arboricultrice ornementale
10.39B,A1405,Arboriculteur / Arboricultrice,Fruiticulteur / Fruiticultrice (code OGR:15172) libelle:Fruiticulteur / Fruiticultrice
01.25Z,A1405,Arboriculteur / Arboricultrice,Kiwiculteur / Kiwicultrice (code OGR:16141) libelle:Kiwiculteur / Kiwicultrice
01.26Z,A1405,Arboriculteur / Arboricultrice,Oléiculteur / Oléicultrice (code OGR:17044) libelle:Oléiculteur / Oléicultrice
01.29Z,A1405,Arboriculteur / Arboricultrice,Planteur / Planteuse de bananes (code OGR:17817) libelle:Planteur / Planteuse de bananes
58.19Z,A1405,Arboriculteur / Arboricultrice,Pomiculteur / Pomicultrice (code OGR:17876) libelle:Pomiculteur / Pomicultrice
20.59Z,A1405,Arboriculteur / Arboricultrice,Producteur / Productrice d'ananas (code OGR:18082) libelle:Producteur / Productrice d'ananas
